"fixed acidity" "volatile acidity" "citric acid" "residual sugar" chlorides "free sulfur dioxide" "total sulfur dioxide" density pH sulphates alcohol
6.404929 0.32063657 0.2756838 0.099587545 0.05449148 43.165035 233.8942 0.9967436 3.3714392 0.42929554 9.170277
5.9457455 0.15270683 0.36636823 -1.4580766 0.036451768 34.251656 164.84073 0.99182034 3.3672416 0.4341293 12.694259
9.26955 0.3128662 0.5035919 1.2688866 0.045705996 65.0229 272.59045 0.9986357 3.013571 0.44118574 9.690128
8.066304 0.08623789 0.5352216 1.363053 0.06314547 38.499203 155.58893 0.99632937 3.0317538 0.6184044 9.610247
6.44407 0.18586716 0.3210564 5.082956 0.047469717 44.517467 195.55571 0.99717563 3.243402 0.46553317 9.731611
7.219163 0.22642949 0.41429448 1.5258471 0.04268028 47.92128 194.2678 0.99449295 3.1419332 0.4452662 10.427929
6.1546354 0.24862397 0.30358797 -4.292162 0.05505332 40.687553 223.00987 0.9954293 3.384827 0.51415795 9.038673
6.647161 0.19632003 0.3368377 1.7977824 0.049442712 39.570053 176.05762 0.9949581 3.1296563 0.4141793 9.197011
7.4584737 0.27673608 0.41396955 -0.12508082 0.044240307 38.41403 190.45293 0.9932158 3.219565 0.426922 10.228804
6.834568 0.20950449 0.33211163 0.8089251 0.04026099 45.02215 179.99966 0.9935766 3.1172273 0.41535342 10.723082
7.055596 0.19081368 0.4329498 10.772462 0.056397047 61.21821 214.92554 0.9985588 3.149574 0.45642164 9.177924
6.797948 0.23359331 0.38354835 4.6544957 0.05337624 51.327885 207.18657 0.9968901 3.2354708 0.43484592 9.893423
6.4154167 0.21153131 0.36306018 -0.8195049 0.036784217 36.17649 156.44604 0.9915735 3.1868143 0.44954836 12.385725
8.507491 0.17108871 0.53555936 5.1055837 0.050134376 54.64928 231.18124 0.9991332 3.079194 0.6220824 9.232376
5.4278326 0.19716941 0.33699837 -2.1531482 0.04152517 37.28835 161.28404 0.99107367 3.3736465 0.42412987 11.765968
5.7378354 0.24417567 0.43438396 -3.3672326 0.05151111 27.938934 161.28848 0.9907648 3.474647 0.45578346 11.668764
6.047188 0.22037129 0.42962542 -0.687804 0.040331773 36.78843 166.2512 0.9913993 3.3486571 0.46332237 12.336734
6.550504 0.23419455 0.3990695 -2.0791972 0.034674924 48.989056 190.86905 0.9909593 3.242142 0.42228314 13.03772
5.7115726 0.275522 0.40082234 -0.15126085 0.03399534 33.35729 171.16574 0.9910728 3.3425045 0.4305468 12.021394
6.9240766 0.20786907 0.36726567 4.5488734 0.04375465 45.747353 188.59987 0.9959724 3.1419091 0.43104616 9.370363
6.563024 0.19680059 0.31203672 1.343635 0.032159522 30.719347 123.08882 0.99286765 3.1010854 0.3463622 11.344677
6.596562 0.21269132 0.3630447 7.9196553 0.043861944 58.054188 206.97537 0.9969771 3.0612893 0.40522215 9.159723
6.393644 0.24565825 0.3447683 0.18805185 0.04447309 44.762035 160.9344 0.99237 3.1647239 0.3830062 11.96316
6.7896347 0.27533752 0.3887837 6.8558426 0.0548626 66.908104 242.18233 0.9986434 3.089033 0.45469517 9.362393
6.2964168 0.15457132 0.26960847 3.0063856 0.052416895 36.72777 168.0022 0.995023 3.2460446 0.44080982 9.316808
5.802566 0.19948094 0.31458262 -0.37077847 0.04785941 19.142933 125.8345 0.99253416 3.3203018 0.38887867 10.035888
6.506023 0.16754143 0.41598415 -1.5792317 0.03418766 37.670242 170.76302 0.9916659 3.3020191 0.46933758 12.800617
7.139682 0.2512264 0.37492707 -1.1821401 0.03606131 38.836082 158.54718 0.9909681 3.0710115 0.36019886 12.371707
5.852373 0.23453438 0.30170634 -0.9210274 0.03862713 44.055176 160.91946 0.99002874 3.1300712 0.34993225 12.694026
7.377842 0.1902215 0.43752736 4.3347282 0.039935503 42.827023 172.4438 0.99698156 3.0939589 0.45809272 9.2588005
7.3055534 0.18846612 0.47731906 1.3154141 0.034085475 32.71842 131.81755 0.9924274 3.1829405 0.42410633 12.64521
6.9458566 0.25249958 0.36816677 0.65816987 0.04358613 40.347095 149.01297 0.9933572 3.070669 0.36306727 10.633149
7.878932 0.21230684 0.5503926 0.1060101 0.029266236 33.309994 136.08072 0.9919056 3.0101964 0.5993474 12.69218
6.584801 0.19328642 0.41624838 -1.4444007 0.04617412 26.29557 145.89363 0.99215305 3.406095 0.48841897 11.5974655
7.67515 0.25131875 0.37231517 1.0317051 0.030973304 34.167072 184.7495 0.99377745 2.9897046 0.34441617 11.679462
6.4278975 0.20868696 0.32807222 6.0146484 0.04792669 35.686237 157.96304 0.99612683 3.2226481 0.4196391 8.880157
5.885096 0.16959845 0.3421051 -1.6334815 0.06100415 30.240572 188.14064 0.9943778 3.4346776 0.4835381 9.670668
8.250297 0.14765069 0.51931596 -0.009323004 0.036038198 40.673702 184.76427 0.9951873 3.0563283 0.59752136 10.522576
6.51314 0.18163498 0.3075978 9.621724 0.045637753 49.642952 187.76105 0.99841994 3.1716435 0.414777 9.074501
7.390275 0.17823374 0.4435228 1.9349672 0.031710237 45.773636 177.71823 0.99331534 3.1197777 0.44818777 10.892973
6.138056 0.21097657 0.2595051 7.4217863 0.04638627 52.223763 210.20773 0.99675846 3.1481194 0.40894887 9.165202
7.4130845 0.18756165 0.41263393 2.4111445 0.04754409 41.258247 188.0723 0.99605405 3.1152468 0.5209694 9.625896
6.3556895 0.23437762 0.365218 -3.353946 0.05101543 31.293829 199.84573 0.99304354 3.3405316 0.47221944 10.447111
7.0668907 0.16870074 0.42014694 5.096564 0.047061644 63.15311 231.72192 0.9970891 3.1622264 0.483237 9.475874
5.8932157 0.19486995 0.30409485 1.3462365 0.037506297 33.389122 152.76587 0.9903646 3.1640203 0.33575654 12.112457
8.494261 0.3100512 0.6794503 -1.012163 0.037364345 34.77527 154.20187 0.9918365 3.0058448 0.64056003 13.414388
7.4659653 0.27767867 0.39751372 4.237791 0.040576145 48.435646 174.67087 0.9967453 3.068327 0.4399201 8.904759
6.248116 0.1662124 0.36611146 0.9310388 0.051698558 45.12621 198.3395 0.9939492 3.2580326 0.43653238 10.403998
6.2132707 0.19344296 0.33539805 9.39214 0.044056535 71.21008 261.06888 0.9982666 3.036725 0.3896508 9.558478
6.020182 0.23965433 0.34868702 0.72227407 0.048626103 33.419346 162.99818 0.9942937 3.2254713 0.43218485 9.831286
6.199311 0.43193975 0.31678927 -3.505981 0.063085236 50.459465 243.91797 0.99602693 3.258183 0.40901175 9.221847
8.224505 0.20238775 0.47294712 6.851718 0.041094586 35.309998 175.70999 0.9982849 3.0426097 0.54247105 9.318074
6.6430297 0.23313016 0.3684016 7.9413724 0.041017096 56.73152 217.25598 0.99767476 3.1521485 0.41551745 9.380852
7.326452 0.17976087 0.31693494 5.3504133 0.048486043 46.226154 207.06705 0.99754596 3.1613593 0.47445974 9.524934
6.1609735 0.2930504 0.27083877 4.93485 0.05033588 26.567308 161.21817 0.9963748 3.3770978 0.4131853 9.274531
5.9918585 0.17124322 0.338521 -2.4041708 0.041109033 39.432693 180.9562 0.99319416 3.3567863 0.4940997 11.268967
7.2984657 0.27511847 0.35900158 1.5091026 0.04207401 43.105034 180.75182 0.99444705 3.0863755 0.35079512 10.503736
5.0373716 0.21949992 0.3813274 -2.995024 0.046509277 34.84137 162.90477 0.9908565 3.4825883 0.40775025 11.464592
7.4367833 0.17562507 0.3953964 7.025117 0.052551467 45.23145 207.91835 0.9980313 3.050229 0.45275104 8.988317
6.458612 0.15721686 0.415088 -2.0642476 0.035590675 40.24816 166.0547 0.99288654 3.3337908 0.56478 11.169922
7.5166335 0.32196838 0.4774432 1.5612797 0.039980393 65.52192 263.79053 0.99622905 3.1642783 0.4363955 9.188465
6.175359 0.24729183 0.284288 -0.647726 0.03413794 34.325787 152.1278 0.9911864 3.0637164 0.30867928 12.113968
8.465451 0.06619833 0.6477304 0.7768052 0.04368338 30.081 163.36359 0.9967645 3.424633 0.8096507 10.517678
6.1550837 0.19770311 0.29794863 -2.0946376 0.052741986 31.853878 193.71523 0.99390084 3.4240904 0.44954076 9.717354
6.9301295 0.17079225 0.40090397 0.5100616 0.035797626 34.334705 161.51265 0.9918143 3.1227877 0.39321753 12.214406
6.4923015 0.24676158 0.43753284 -2.9503684 0.02681764 42.571175 179.94604 0.98986953 3.2055473 0.42176214 13.408588
6.041795 0.23762019 0.2926999 3.0049396 0.049865913 52.715195 210.7211 0.9965479 3.2384896 0.44051623 9.238508
6.1556606 0.21501487 0.31718203 -0.48396593 0.04427285 30.366161 164.77672 0.9923484 3.3030944 0.38149485 10.597042
6.3233914 0.21693213 0.28781927 0.4296412 0.02770564 36.011204 162.76636 0.9901977 3.1864228 0.3995076 12.958665
6.8752265 0.17328937 0.45912597 -0.109545894 0.039612144 29.987326 153.72646 0.9934855 3.179872 0.52921623 11.074788
6.970367 0.20535897 0.3902017 4.1971445 0.046137564 39.90583 164.30054 0.9946757 3.0926933 0.41476768 9.181921
7.6524143 0.26806894 0.50798744 -1.2824848 0.02854072 43.365677 172.3441 0.99249774 3.0582895 0.46651906 13.410428
8.097085 0.14537467 0.4043798 13.374849 0.0800693 53.49718 213.96068 0.9999995 2.9713087 0.44308698 9.196993
6.920171 0.2117721 0.35637057 3.7176955 0.03832352 39.772385 171.86476 0.99392337 3.135935 0.33860898 10.575923
6.7845936 0.18107171 0.40108994 2.5789974 0.036068667 46.067806 166.76805 0.9950335 3.1084285 0.42576385 10.034054
6.9747505 0.2754826 0.33578098 12.984258 0.046178088 49.850224 238.72597 1.0018338 3.1842914 0.45902428 9.044999
5.582976 0.22239366 0.38382888 -1.9836948 0.053299494 50.363678 228.78001 0.99380517 3.504368 0.48863825 9.7828455
7.442102 0.16697839 0.37915456 5.6774654 0.043737758 49.997345 206.5795 0.9974481 3.033079 0.42559454 9.206723
7.554867 0.15319753 0.48592457 0.87118846 0.04595853 38.03792 172.69202 0.9948584 3.0803738 0.49624914 10.412746
6.644175 0.22110334 0.4290293 5.712486 0.043866783 68.75781 252.05057 0.9977983 3.1386352 0.41618037 9.167146
6.8909435 0.34068877 0.33888438 -2.3816218 0.048714362 50.34553 226.2279 0.9951576 3.2628536 0.45796916 9.137707
6.2205215 0.15438862 0.3794739 -0.25511593 0.04808662 40.670624 175.45901 0.9937749 3.2452078 0.48355505 10.17455
6.303498 0.18340856 0.31107008 3.5696893 0.043636993 38.945473 163.47139 0.9951193 3.122414 0.40257818 9.643468
5.9551134 0.22193901 0.3793904 -2.152959 0.039816625 36.12289 154.19995 0.9906372 3.1975057 0.3590106 12.493824
7.217986 0.19556758 0.37295645 2.0591173 0.044981096 32.481544 147.69518 0.99419516 3.0775084 0.40158254 10.112049
7.1247993 0.31226206 0.3768043 2.9436257 0.048797727 46.955574 227.59674 0.99655956 3.1115336 0.4004803 9.150439
6.0707054 0.16215266 0.32682982 -2.0443401 0.04107619 33.748333 156.85953 0.9918268 3.233702 0.4536267 11.210163
5.9014797 0.25557217 0.33341733 -6.2976747 0.069129854 23.906792 190.83144 0.99304056 3.4876134 0.5023108 9.734201
8.2599125 0.19728665 0.50088096 -1.3838308 0.047402672 29.68215 154.15013 0.9953726 3.2125282 0.6537756 10.370638
6.3194165 0.102364965 0.45981234 -2.1588306 0.04289825 21.850492 166.21733 0.9922066 3.4049 0.4821792 11.898883
6.8983197 0.1480401 0.5090044 -0.34434846 0.062303066 25.258823 141.92697 0.99450856 3.3664143 0.57203 10.091085
6.729766 0.2734642 0.46411622 -0.9990676 0.06145322 36.43968 183.79567 0.993328 3.3732924 0.45675603 11.284927
6.7332726 0.23254693 0.32905167 -0.8289464 0.048355054 48.993443 211.37498 0.99525374 3.30443 0.46687597 9.36622
10.059931 0.477068 0.47727892 -1.033083 0.039813165 36.806465 188.57086 0.9970399 3.0845578 0.37568396 9.685398
6.368053 0.198933 0.3724669 7.3101954 0.046685614 68.5293 255.66112 0.9974935 3.1610153 0.4301851 9.347772
6.655309 0.21050218 0.32397154 0.50095594 0.04017627 44.802647 202.08289 0.99481386 3.168865 0.41024482 10.579951
6.518944 0.15368143 0.43749857 -0.66002494 0.05188279 43.920345 200.2145 0.9951015 3.399288 0.55511564 10.500999
6.867377 0.21256343 0.28431255 0.17151366 0.037708454 37.70829 175.58482 0.993012 3.113629 0.34645128 11.504992
5.709799 0.32221028 0.18098235 13.714872 0.050420042 48.82367 225.56026 1.0016909 3.3349388 0.42133492 9.995403
6.41345 0.16776721 0.33436397 4.825161 0.04586296 41.75275 164.73412 0.9953776 3.192535 0.43078187 9.168271
8.207281 0.2917623 0.3314248 -0.3097691 0.042762 29.083546 148.40456 0.99514395 3.0232658 0.31575686 9.941276
7.4099774 0.25114015 0.41569957 -3.1028197 0.032241836 42.501907 188.76804 0.99105924 3.1670728 0.4992582 13.389795
7.893573 0.1989725 0.4335135 2.913499 0.040282987 25.21995 137.1769 0.9937241 2.9293811 0.4644041 10.82301
7.808299 0.13178822 0.44826928 8.514013 0.044139884 46.917152 183.87793 0.99872327 3.0007553 0.48963904 9.039372
7.037377 0.28534454 0.39817145 -2.3991623 0.027894631 41.53794 186.8442 0.9907466 3.1589358 0.44996977 13.512476
7.7568097 0.29220217 0.46127617 4.761143 0.05166064 70.47577 279.4541 0.99632865 2.9624894 0.4214422 9.458285
6.039613 0.30656892 0.23487684 -1.22535 0.04119571 38.88495 157.80556 0.9904674 3.1620765 0.27177417 13.365699
8.131839 0.13132669 0.5372716 -0.33998343 0.033738744 32.457676 143.02255 0.99441034 3.0194252 0.6328178 10.432976
6.7744346 0.22690172 0.35559782 1.0271448 0.05242748 37.197605 171.40475 0.9943883 3.1585484 0.3083025 11.04392
6.1949058 0.26411304 0.36359793 -2.4171152 0.036250167 46.527874 157.9435 0.9923598 3.2104816 0.43165687 11.967151
5.946806 0.23023947 0.24957685 -1.4502864 0.036031373 38.648457 176.17894 0.9922133 3.2666185 0.33396906 12.15999
7.4372015 0.21465434 0.44466683 4.9409237 0.040496193 45.28843 177.65108 0.9961483 3.0924823 0.45461413 9.998674
6.3849287 0.3388943 0.30622745 -0.85944206 0.036943626 43.49443 172.73505 0.99114937 3.125035 0.3183805 13.505716
7.090288 0.2447254 0.42177275 0.8041307 0.02565677 39.946163 183.34787 0.99155086 3.0960007 0.4818184 13.3034935
6.538832 0.18815327 0.2859485 0.77430576 0.039564922 51.952183 195.4396 0.99460554 3.2371125 0.39722356 10.698466
6.375896 0.3336412 0.29843485 3.5182276 0.05078985 16.823421 144.43219 0.9956934 3.4469075 0.3846661 9.716499
7.7419953 0.193824 0.41997182 -1.557604 0.037769932 39.412243 186.62308 0.99349964 3.1338785 0.49084547 11.573202
5.870611 0.21221186 0.22283491 10.5619135 0.048806284 53.869045 227.46547 0.999958 3.2714736 0.4291902 9.385383
8.668432 0.14824574 0.54601586 3.196362 0.040167708 41.0106 195.3953 0.9978821 3.0589664 0.6217202 9.446166
6.563647 0.24386442 0.28625375 0.38860255 0.04253843 28.290623 151.53995 0.99214405 3.110505 0.29181537 12.512151
6.4642506 0.21582414 0.3589746 -1.2110317 0.05187285 46.137417 218.77493 0.9945251 3.272444 0.4876987 9.200367
5.6183324 0.13918906 0.3443598 -3.8148491 0.054368153 11.982149 169.48827 0.99237555 3.5767934 0.4067688 10.467563
5.914247 0.33677655 0.28435805 -1.0045847 0.02857648 46.445843 205.24165 0.99150354 3.33183 0.26996672 13.70817
7.7714853 0.21158232 0.5205606 -1.8533521 0.0379723 38.645344 179.879 0.99220896 3.1136496 0.51040876 11.706954
6.2379193 0.270502 0.3889178 -3.5151417 0.052165657 46.86268 216.14925 0.99375516 3.2987278 0.4954934 9.470519
6.872221 0.2237316 0.37901133 11.541355 0.04333456 67.808105 266.3904 0.9993133 3.0929627 0.42586154 9.665589
6.462991 0.11602319 0.29056337 -0.3451041 0.051719982 58.331146 236.40034 0.9980228 3.4865475 0.5311617 9.008005
7.70877 0.30204898 0.4148732 2.0679955 0.045955572 42.381683 181.57504 0.99572885 3.056237 0.3930072 8.821072
6.802434 0.13945553 0.41319358 1.8344535 0.10821331 54.066288 241.7322 0.9955118 2.9673107 0.33854398 9.796492
7.0087347 0.24845065 0.35981965 2.4086943 0.036044475 37.402756 178.24582 0.99452764 3.1273978 0.30575195 11.149779
8.455433 0.39609537 0.3528655 -1.2970856 0.043442536 25.134365 135.97401 0.992946 3.0739553 0.29435557 11.754251
7.771511 0.4349465 0.36566976 1.9843493 0.053204246 42.832615 197.00893 0.9957493 3.1927972 0.3621431 9.284247
6.2306414 0.23121223 0.27917668 0.9084587 0.04155831 27.445578 129.3858 0.9919533 3.1869583 0.3718628 12.485888
6.241546 0.17763697 0.4274169 -4.4515104 0.060906466 28.452847 204.99536 0.9938113 3.5030515 0.5681439 9.927528
7.020362 0.21086064 0.26122123 13.941256 0.054752406 51.289684 228.62982 1.0014716 3.1322231 0.37348115 9.470542
7.3197513 0.15259913 0.4484066 0.5825967 0.04154344 37.8895 163.71768 0.9938679 3.2040155 0.5472669 10.460663
7.06809 0.17804973 0.40852788 0.4595281 0.037003655 35.24799 149.13116 0.99239385 3.3130727 0.43190497 11.935521
6.2499065 0.23833409 0.42381746 -1.3511852 0.039115302 38.16625 165.40425 0.9897444 3.2861235 0.4455486 12.724175
6.688624 0.2245028 0.34037375 3.893067 0.052816276 46.836597 215.72119 0.99636436 3.2957423 0.531331 9.571265
5.9044595 0.26079005 0.2841207 0.46318668 0.050367992 46.655766 214.90147 0.995014 3.299628 0.45607376 9.337109
6.6364784 0.12491985 0.31648806 1.5953531 0.045728747 33.968964 144.03937 0.99467844 3.218633 0.41873428 10.094169
8.13553 0.19355205 0.46482143 2.0431437 0.052085374 37.277153 210.18306 0.9973855 3.1842232 0.5951473 9.409506
6.057091 0.2930744 0.20798175 1.7596357 0.067853294 36.702152 225.08044 0.99633616 3.4903545 0.46427408 9.480026
6.67367 0.14834161 0.43137982 -1.6258898 0.048304513 35.89329 167.66937 0.99238414 3.2083666 0.4803608 12.307491
6.9989557 0.2751618 0.38357636 -1.5447459 0.037088696 34.632545 154.2658 0.9915332 3.1137273 0.3286696 12.161084
5.2773495 0.2794981 0.33874106 -1.8696618 0.04209422 41.27543 180.73917 0.98988914 3.3254433 0.40040225 13.047489
7.7023587 0.34465683 0.40147355 1.5483266 0.043331973 34.188915 169.93405 0.9954716 3.0726478 0.3665184 9.616145
6.447255 0.35226923 0.38165537 9.494353 0.038519938 64.47559 243.20357 0.99874437 3.0884173 0.3829049 9.509219
7.0352383 0.17077397 0.31404904 12.482816 0.05224761 57.591164 228.95154 1.0011525 3.1993527 0.4790114 9.373277
6.291654 0.16912483 0.34155434 -1.1968395 0.05159896 33.022106 163.34485 0.9919694 3.292243 0.46567726 10.774066
6.0960293 0.26821676 0.25508523 -1.3603241 0.03585234 37.926693 162.68216 0.9909797 3.1738465 0.3405279 12.756868
9.662822 0.052586075 0.5912927 8.880673 0.055132948 62.226376 235.23886 1.000891 2.8934073 0.7030204 9.148752
6.2468653 0.31506008 0.3195692 -0.68527746 0.06366234 38.075752 231.14441 0.9959223 3.3909671 0.49187234 9.193684
7.015258 0.25921345 0.3784842 -0.1361095 0.04440422 41.915558 200.76518 0.9941133 3.1049225 0.34844193 10.848761
7.009058 0.13522741 0.451626 -0.35039535 0.041413337 34.590607 143.55536 0.9936265 3.208187 0.54262495 10.804442
7.00543 0.21257553 0.41923073 0.516156 0.043467443 33.363743 142.66812 0.9928 3.1857452 0.48353854 11.086661
6.3679852 0.23708509 0.33509716 4.5754123 0.061370175 64.38389 228.93504 0.9961901 3.145967 0.42501095 9.275108
6.3145742 0.24776193 0.34344977 2.4876995 0.051550157 58.20559 222.51082 0.9958144 3.1776004 0.4409856 9.487893
6.6703634 0.14723563 0.34407997 3.7615018 0.052178465 41.709625 169.8093 0.9969789 3.2721372 0.48936385 9.579417
7.193969 0.2519108 0.42609233 3.259337 0.038781587 53.03026 213.02678 0.9955449 3.0598667 0.37733942 9.32738
6.078062 0.19689055 0.29451838 -0.3524471 0.041041378 41.626324 160.28362 0.993514 3.147622 0.38539898 10.620638
7.518462 0.24570474 0.4423563 -2.4054286 0.03297406 41.41251 165.71654 0.9912459 3.0535052 0.4599911 12.82189
5.513514 0.23674448 0.31095645 -7.178431 0.059026897 37.63502 225.48679 0.99285597 3.4251475 0.39433718 9.79135
7.3158965 0.21367043 0.42082605 -1.1861941 0.03813275 36.28943 164.11487 0.9922606 3.093825 0.44506702 12.361303
6.32143 0.19567919 0.31334487 -0.72116846 0.03762634 42.13779 170.37735 0.9926805 3.130344 0.3393821 11.02896
5.6647673 0.19660988 0.31039605 -3.0660038 0.053604487 18.528929 149.66815 0.99331564 3.5349014 0.44956717 10.139621
6.889123 0.15766801 0.51204985 -1.14818 0.15661417 27.700474 141.03824 0.9951668 3.0332098 0.44802967 9.079096
6.1157207 0.20108864 0.3575371 4.495211 0.055143178 52.992977 185.23892 0.99574 3.0934298 0.37430295 9.3403845
8.498686 0.19040748 0.51248664 2.6060932 0.0399037 37.01972 168.84146 0.9960998 2.9867504 0.46687368 9.784054
6.8063145 0.20869912 0.39991322 1.7194766 0.04598588 42.461452 200.92377 0.99561507 3.2280452 0.45695543 9.952447
8.432743 0.5806237 0.46068043 1.6547838 0.053598285 32.59369 210.88809 0.998747 3.2110777 0.39438477 9.286284
5.8545055 0.17873701 0.30527237 3.5038626 0.073621035 35.529617 147.32451 0.99471503 3.1400099 0.3669256 9.831662
7.5701523 0.14761586 0.47970265 6.874997 0.06073072 61.982166 213.65819 0.99753624 2.9545221 0.45884523 9.08052
8.073937 0.18472879 0.5312177 -0.86888087 0.0251686 36.99828 176.50357 0.99179894 3.0794454 0.6122862 12.947173
6.341224 0.1648111 0.33585563 2.274106 0.04814319 42.654327 175.59818 0.99414164 3.2077217 0.45473993 9.671676
5.8232245 0.20605135 0.23796386 -0.11637818 0.061487656 52.168583 233.30667 0.9965745 3.434561 0.4662965 9.412911
6.684719 0.1553473 0.48140404 -1.0917553 0.03767587 35.35336 149.33267 0.99194497 3.2136014 0.52609605 11.991862
6.247482 0.19683014 0.2850508 6.2878213 0.08045857 14.888313 132.66087 0.99766564 3.3374827 0.37272075 8.81288
6.0503764 0.29671752 0.4290392 -4.5139284 0.056785055 66.61844 236.6429 0.9936755 3.2808838 0.45857248 9.206797
5.6866026 0.23060834 0.37499866 -1.8779463 0.05491339 27.76964 162.50009 0.9928159 3.4386733 0.44451392 10.696032
7.646651 0.18655995 0.4446648 8.812897 0.062318522 53.939682 206.28435 0.9984424 3.062249 0.46178156 8.915805
5.8670783 0.21350622 0.34095377 -5.077629 0.059725475 22.994715 176.51733 0.9916206 3.557766 0.43994746 10.578952
6.8042827 0.24922447 0.44053894 -1.6603127 0.0507482 37.857445 184.08916 0.9933576 3.4507763 0.5376289 11.451244
7.5941954 0.2819642 0.46751255 5.122459 0.051499497 71.68476 276.32675 0.9973038 3.0263894 0.37904313 9.87674
6.1314316 0.16317312 0.3758204 -0.8025587 0.035047263 35.963936 147.19359 0.9919144 3.2745326 0.44561866 11.359747
5.9581313 0.22744109 0.36478427 -2.8058686 0.04693186 46.978348 196.93422 0.99242336 3.4133618 0.37169456 11.676517
6.607014 0.20532775 0.40966326 -0.5470355 0.037628733 35.074295 163.11418 0.9924679 3.2443619 0.49916533 12.151346
6.3314056 0.14527841 0.36788794 -1.2690898 0.041480917 31.918661 165.04189 0.9910898 3.2999716 0.4122935 12.144578
6.241156 0.2591223 0.46980646 -0.9011982 0.059936427 25.280664 165.768 0.99500436 3.5135133 0.50485796 10.146898
5.9940095 0.18533789 0.3279092 -0.29485092 0.044448458 26.81668 144.84106 0.99172485 3.3208797 0.38024008 11.059002
6.403403 0.19828495 0.32748497 4.9362 0.04502666 39.39816 166.57649 0.99558693 3.2457824 0.43335795 9.393462
6.0936284 0.28862485 0.5023332 -3.958927 0.05914322 19.928755 173.3563 0.99378556 3.625485 0.61397684 10.911789
4.957036 0.40308487 0.30513725 -8.517752 0.050601248 50.04056 271.10498 0.99218696 3.4593515 0.49644777 9.620512
6.6706495 0.15213865 0.39572585 3.2860274 0.042125992 39.686703 163.09543 0.9949383 3.1941721 0.48492068 9.835942
6.243391 0.17509091 0.33374426 -0.9989208 0.05110894 30.018208 162.70934 0.992675 3.3319812 0.46065685 10.466359
6.1693997 0.23470701 0.36778268 0.0569374 0.04438303 31.11062 149.05481 0.9916086 3.2695909 0.40561926 11.703238
6.34551 0.3386687 0.15268673 -1.4902021 0.02845178 43.328415 166.87766 0.9902825 3.2007444 0.2616034 12.824819
7.670936 0.18859252 0.6103074 0.81636083 0.027779268 38.961258 185.71823 0.99379444 3.159451 0.5877039 12.089721
7.5144033 0.22908653 0.4265581 3.650998 0.04979092 49.255844 187.90631 0.996381 3.0354543 0.42491108 9.209945
5.5303435 0.2265221 0.27276298 9.221257 0.04005951 69.74979 235.12518 0.99696064 3.050777 0.35427338 9.843478
9.529779 0.48992178 0.59871775 -2.3660665 0.051656727 61.428413 272.64355 0.9981048 3.1539965 0.42998523 9.411441
7.0164847 0.25662777 0.32169998 1.743089 0.032177377 44.510727 185.46765 0.993893 3.0643654 0.35242444 12.311523
6.06007 0.20295802 0.22611675 5.9011407 0.050930586 28.288267 162.65292 0.9967895 3.346994 0.4162427 9.1467705
8.421026 0.3974208 0.54004335 2.856573 0.04382283 48.253273 218.38376 0.9975289 3.1571155 0.42537352 8.908296
6.4603486 0.12644464 0.3155968 -0.8389804 0.04807424 43.91107 192.68428 0.99501455 3.312458 0.44994444 10.489303
6.250017 0.15968671 0.35585272 7.1327987 0.04499106 51.428864 192.37495 0.99660754 3.1514528 0.43260607 9.3712435
5.5909915 0.26025677 0.27685645 -4.106211 0.050946213 29.419155 198.64635 0.992613 3.4223306 0.42554757 9.907457
7.360938 0.38439238 0.36903247 -2.0377104 0.04730855 33.0551 172.73653 0.9935495 3.1969101 0.3556739 9.587434
8.443628 0.11948752 0.5800856 0.65497327 0.028817998 45.682987 195.13774 0.9957347 3.0693684 0.6151091 10.661093
5.5580916 0.25773093 0.38153574 -3.083156 0.057292502 45.402138 219.03168 0.99357426 3.4352658 0.53759986 10.15856
8.146267 0.2647425 0.42950252 -0.24827847 0.04726502 33.901104 176.80986 0.9954347 3.0768502 0.45372057 9.611598
9.53966 0.3418074 0.55343074 -1.2682635 0.03779406 32.79998 143.5102 0.99299824 2.883929 0.4832484 12.303024
6.5594115 0.21912658 0.3249967 0.24199444 0.036701735 32.527245 154.04373 0.9920926 3.0966747 0.34170303 11.774269
5.8822484 0.24856643 0.2562972 -2.0896213 0.056220617 24.404762 195.84319 0.99490273 3.500899 0.43817797 9.333371
6.8964834 0.16263264 0.54155266 -2.2642012 0.05760934 38.67204 167.11902 0.99479204 3.501793 0.690603 10.986809
6.8350616 0.15756837 0.37478694 0.08581841 0.037008867 35.682953 144.80136 0.99296147 3.1775405 0.44750068 11.0306635
6.0889587 0.36104363 0.2650253 -2.1930807 0.047660615 70.01999 270.18066 0.9926306 3.083964 0.39264342 9.917867
6.9803853 0.35691917 0.32778972 8.839721 0.04699385 35.956924 171.41083 0.9990593 3.2135973 0.365981 9.0169525
8.356446 0.20987345 0.52952826 3.5569894 0.054318164 49.588142 205.32317 0.99883914 3.2413118 0.64712507 9.45322
7.504756 0.18939188 0.41757917 1.0813686 0.041973434 40.76991 180.25818 0.9939926 3.0886652 0.47462362 10.265195
5.973078 0.09442545 0.32115346 -3.8014112 0.04724817 34.09477 175.07709 0.9922234 3.4251473 0.42556688 10.94608
6.1678514 0.2951986 0.31313366 -1.9493474 0.061583772 31.182404 200.78252 0.9950224 3.4184463 0.49272454 9.251378
6.943381 0.20404957 0.37368345 4.4535723 0.053614583 39.085457 174.58421 0.9963077 3.2320967 0.45872855 10.155423
